ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10000692,HY190392,03/19/2015 09:30:00 AM,032XX S CALUMET AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0211,002,2,35,08B,1179125,1883686,2015,02/10/2018 03:50:01 PM,41.836126824,-87.618221478,"(41.836126824, -87.618221478)"
10000693,HY189097,03/18/2015 10:20:00 AM,040XX W MADISON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,1115,011,28,26,14,1149562,1899708,2015,02/10/2018 03:50:01 PM,41.880717301,-87.72628358,"(41.880717301, -87.72628358)"
10000697,HY190407,03/19/2015 11:00:00 AM,006XX N RUSH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,1834,018,42,8,26,1176999,1904293,2015,02/10/2018 03:50:01 PM,41.892722047,-87.625398921,"(41.892722047, -87.625398921)"
10000698,HY190323,03/11/2015 12:00:00 PM,032XX S CALUMET AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0211,002,2,35,08B,1179125,1883686,2015,02/10/2018 03:50:01 PM,41.836126824,-87.618221478,"(41.836126824, -87.618221478)"
10000699,HY190422,03/19/2015 10:55:00 AM,056XX W CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1511,015,29,25,08B,1138792,1904784,2015,02/10/2018 03:50:01 PM,41.894848727,-87.765707358,"(41.894848727, -87.765707358)"
10000700,HY190395,03/12/2015 12:00:00 PM,049XX W ADAMS ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1533,015,28,25,06,1143652,1898881,2015,02/10/2018 03:50:01 PM,41.878560575,-87.748005559,"(41.878560575, -87.748005559)"
10000701,HY190349,06/20/2014 09:00:00 AM,004XX E ERIE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,1834,018,42,8,11,1179370,1904874,2014,02/10/2018 03:50:01 PM,41.894262326,-87.616673471,"(41.894262326, -87.616673471)"
10000702,HY190398,03/19/2015 11:04:00 AM,059XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2531,025,29,25,18,1136469,1910025,2015,02/10/2018 03:50:01 PM,41.909272539,-87.774113762,"(41.909272539, -87.774113762)"
10000704,HY190413,03/18/2015 03:23:00 PM,014XX N LECLAIRE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2533,025,37,25,11,1142107,1909128,2015,02/10/2018 03:50:01 PM,41.906708336,-87.753424257,"(41.906708336, -87.753424257)"
10000705,HY190388,03/18/2015 02:30:00 PM,116XX S VINCENNES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2212,022,34,75,11,1165777,1827714,2015,02/10/2018 03:50:01 PM,41.68282642,-87.668786476,"(41.68282642, -87.668786476)"
10000707,HY190335,03/19/2015 10:00:00 AM,115XX S INDIANA AVE,0460,BATTERY,SIMPLE,STREET,true,true,0532,005,9,53,08B,1179641,1828625,2015,02/10/2018 03:50:01 PM,41.685021672,-87.618008151,"(41.685021672, -87.618008151)"
10000709,HY190430,03/15/2015 03:00:00 PM,043XX W MONROE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1115,011,28,26,11,1147380,1899307,2015,02/10/2018 03:50:01 PM,41.879658984,-87.734306054,"(41.879658984, -87.734306054)"
10000719,HY190425,03/19/2015 11:20:00 AM,039XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1122,011,28,26,18,1150055,1899721,2015,02/10/2018 03:50:01 PM,41.880743391,-87.724472972,"(41.880743391, -87.724472972)"
10000732,HY190449,03/18/2015 11:50:00 PM,120XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,005,34,53,14,1173478,1824983,2015,02/10/2018 03:50:01 PM,41.675165651,-87.640676424,"(41.675165651, -87.640676424)"
10000733,HY190446,03/18/2015 06:30:00 AM,054XX N CLARK ST,0560,ASSAULT,SIMPLE,STREET,false,false,2013,020,48,77,08A,1165072,1936042,2015,02/10/2018 03:50:01 PM,41.980104694,-87.668297306,"(41.980104694, -87.668297306)"
10000736,HY190359,03/19/2015 09:45:00 AM,100XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0511,005,9,49,14,1176062,1838204,2015,02/10/2018 03:50:01 PM,41.711388652,-87.63082387,"(41.711388652, -87.63082387)"
10000739,HY186570,03/16/2015 11:00:00 AM,027XX E 89TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0423,004,7,46,08B,1195915,1846487,2015,02/10/2018 03:50:01 PM,41.73365047,-87.557845321,"(41.73365047, -87.557845321)"
10000746,HY190380,03/18/2015 04:40:00 PM,085XX S KINGSTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0423,004,7,46,08B,1194649,1848815,2015,02/10/2018 03:50:01 PM,41.740069909,-87.562406829,"(41.740069909, -87.562406829)"
10000748,HY190353,03/19/2015 09:50:00 AM,099XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0511,005,9,49,14,1176699,1839036,2015,02/10/2018 03:50:01 PM,41.71365749,-87.62846609,"(41.71365749, -87.62846609)"
10000755,HY189271,03/17/2015 09:00:00 PM,048XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1533,015,24,25,11,1144321,1898236,2015,02/10/2018 03:50:01 PM,41.876778069,-87.745565319,"(41.876778069, -87.745565319)"
10000756,HY189255,03/13/2015 05:50:00 PM,026XX N ELSTON AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,1432,014,1,22,06,1160840,1917681,2015,02/10/2018 03:50:01 PM,41.929810236,-87.684372327,"(41.929810236, -87.684372327)"
10000760,HY190285,03/17/2015 09:00:00 AM,022XX N HAMLIN AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,2525,025,35,22,08B,1150682,1914437,2015,02/10/2018 03:50:01 PM,41.921113327,-87.721785463,"(41.921113327, -87.721785463)"
10000762,HY190376,03/19/2015 08:00:00 AM,039XX W DICKENS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2525,025,30,22,05,1149643,1913662,2015,02/10/2018 03:50:01 PM,41.919006925,-87.725623199,"(41.919006925, -87.725623199)"
10000763,HY190336,03/19/2015 03:30:00 AM,020XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,2525,025,30,20,14,1149380,1913410,2015,02/10/2018 03:50:01 PM,41.918320523,-87.726596048,"(41.918320523, -87.726596048)"
10000764,HY190418,03/18/2015 02:00:00 PM,062XX N DRAKE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1711,017,50,13,05,1151587,1941079,2015,02/10/2018 03:50:01 PM,41.994203085,-87.717757081,"(41.994203085, -87.717757081)"
10000765,HY190368,03/14/2015 03:00:00 PM,062XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0314,003,20,42,06,1186613,1863750,2015,02/10/2018 03:50:01 PM,41.781246706,-87.591377284,"(41.781246706, -87.591377284)"
10000767,HY190181,03/18/2015 02:30:00 PM,060XX S LAFLIN ST,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",false,false,0713,007,15,67,06,1167367,1864713,2015,02/10/2018 03:50:01 PM,41.784323332,-87.661909508,"(41.784323332, -87.661909508)"
10000768,HY190357,03/19/2015 10:15:00 AM,043XX W LE MOYNE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,APARTMENT,true,false,2534,025,37,23,24,1147242,1909509,2015,02/10/2018 03:50:01 PM,41.907657028,-87.734551348,"(41.907657028, -87.734551348)"
10000769,HY190432,03/19/2015 11:15:00 AM,061XX S INDIANA AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0311,003,20,40,26,1178652,1864306,2015,02/10/2018 03:50:01 PM,41.782957217,-87.62054686,"(41.782957217, -87.62054686)"
10000770,HY190243,03/18/2015 04:30:00 PM,051XX S ASHLAND AVE,0880,THEFT,PURSE-SNATCHING,CTA BUS,false,false,0932,009,16,61,06,1166541,1870734,2015,02/10/2018 03:50:01 PM,41.800863342,-87.664766276,"(41.800863342, -87.664766276)"
10000771,HY190424,03/14/2015 01:00:00 AM,035XX N CLARK ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1924,019,44,6,06,1168480,1923896,2015,02/10/2018 03:50:01 PM,41.94670237,-87.656117076,"(41.94670237, -87.656117076)"
10000773,HY190238,03/19/2015 08:30:00 AM,115XX S WATKINS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,2234,022,34,75,26,1166313,1828135,2015,02/10/2018 03:50:01 PM,41.683970355,-87.666812454,"(41.683970355, -87.666812454)"
10000775,HY190341,03/19/2015 09:51:00 AM,057XX S ELIZABETH ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0713,007,16,67,06,1168970,1866699,2015,02/10/2018 03:50:01 PM,41.789738652,-87.655974916,"(41.789738652, -87.655974916)"
10000776,HY190384,03/17/2015 11:00:00 AM,088XX S HALSTED ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,2223,022,21,71,08B,1172523,1846290,2015,02/10/2018 03:50:01 PM,41.733656288,-87.64354723,"(41.733656288, -87.64354723)"
10000777,HY190417,03/18/2015 08:38:00 AM,079XX S INDIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0623,006,6,44,26,1178970,1852339,2015,02/10/2018 03:50:01 PM,41.75011125,-87.619744978,"(41.75011125, -87.619744978)"
10000778,HY190471,03/19/2015 11:50:00 AM,088XX S CARPENTER ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,2222,022,21,71,03,1170859,1846299,2015,02/10/2018 03:50:01 PM,41.733717419,-87.649643036,"(41.733717419, -87.649643036)"
10000779,HY190441,03/19/2015 02:30:00 AM,017XX N NASHVILLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2513,025,36,25,07,1132147,1910836,2015,02/10/2018 03:50:01 PM,41.911574252,-87.789972279,"(41.911574252, -87.789972279)"
10000780,HY190385,03/19/2015 10:08:00 AM,086XX S COMMERCIAL AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,GOVERNMENT BUILDING/PROPERTY,true,false,0423,004,10,46,08B,1197646,1848190,2015,02/10/2018 03:50:01 PM,41.738280662,-87.551447254,"(41.738280662, -87.551447254)"
10000782,HY190406,03/19/2015 10:15:00 AM,078XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0611,006,17,71,05,1165712,1852661,2015,02/10/2018 03:50:01 PM,41.751286329,-87.668319043,"(41.751286329, -87.668319043)"
10000785,HY193337,03/11/2015 05:00:00 PM,001XX E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,DAY CARE CENTER,false,false,0632,006,6,44,05,1178817,1847346,2015,02/10/2018 03:50:01 PM,41.736413347,-87.620457206,"(41.736413347, -87.620457206)"
10000787,HY186758,03/16/2015 01:25:00 PM,002XX W 63RD ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0711,007,20,68,03,1175723,1863193,2015,02/10/2018 03:50:01 PM,41.779969152,-87.631318744,"(41.779969152, -87.631318744)"
10000791,HY190350,03/19/2015 10:20:00 AM,055XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0715,007,15,67,06,1163973,1867820,2015,02/10/2018 03:50:01 PM,41.792921391,-87.674265953,"(41.792921391, -87.674265953)"
10000792,HY190477,03/18/2015 03:05:00 PM,051XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,true,1533,015,24,25,08B,1142125,1896831,2015,02/10/2018 03:50:01 PM,41.872963554,-87.753663295,"(41.872963554, -87.753663295)"
10000795,HY190431,03/19/2015 11:25:00 AM,031XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,0912,009,11,59,26,1166183,1883676,2015,02/10/2018 03:50:01 PM,41.836385231,-87.66571041,"(41.836385231, -87.66571041)"
10000796,HY190447,03/19/2015 02:30:00 AM,008XX N CLARK ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,false,false,1832,018,42,8,04B,1175393,1905828,2015,02/10/2018 03:50:01 PM,41.896970377,-87.631250927,"(41.896970377, -87.631250927)"
10000797,HY190390,03/19/2015 11:00:00 AM,048XX S MARSHFIELD AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,APARTMENT,false,false,0931,009,20,61,14,1166159,1872535,2015,02/10/2018 03:50:01 PM,41.805813641,-87.666115928,"(41.805813641, -87.666115928)"
10000802,HY190488,03/19/2015 03:00:00 AM,028XX W WAVELAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1733,017,33,16,14,1156590,1924458,2015,02/10/2018 03:50:01 PM,41.948494004,-87.699805924,"(41.948494004, -87.699805924)"
10000803,HY190483,03/19/2015 09:00:00 AM,026XX S CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,false,false,1033,010,12,30,06,1158126,1886449,2015,02/10/2018 03:50:01 PM,41.844162699,-87.695199039,"(41.844162699, -87.695199039)"
10000804,HY190472,03/18/2015 11:00:00 PM,088XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2222,022,21,71,14,1169538,1846191,2015,02/10/2018 03:50:01 PM,41.733449746,-87.654485653,"(41.733449746, -87.654485653)"
10000806,HY190326,03/19/2015 09:45:00 AM,065XX S BISHOP ST,0810,THEFT,OVER $500,STREET,false,false,0725,007,17,67,06,1167788,1861468,2015,02/10/2018 03:50:01 PM,41.775409618,-87.660459052,"(41.775409618, -87.660459052)"
10000807,HY190386,03/18/2015 10:45:00 AM,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0111,001,42,32,08A,1175800,1900817,2015,02/10/2018 03:50:01 PM,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10000811,HY190489,03/18/2015 09:00:00 PM,055XX W GRACE ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1633,016,38,15,05,1138686,1924716,2015,02/10/2018 03:50:01 PM,41.949546267,-87.765612023,"(41.949546267, -87.765612023)"
10000814,HY133401,01/29/2015 06:16:44 PM,016XX W 80TH ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0611,006,21,71,18,1166946,1851665,2015,02/10/2018 03:50:01 PM,41.748526903,-87.663825429,"(41.748526903, -87.663825429)"
10000819,HY190460,03/19/2015 11:27:00 AM,075XX S EXCHANGE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0421,004,7,43,26,1195185,1855723,2015,02/10/2018 03:50:01 PM,41.759012808,-87.560215615,"(41.759012808, -87.560215615)"
10000823,HY190506,03/19/2015 12:20:00 PM,003XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1533,015,24,25,26,1144438,1898165,2015,02/10/2018 03:50:01 PM,41.876581037,-87.745137513,"(41.876581037, -87.745137513)"
10000824,HY190491,03/19/2015 11:05:00 AM,049XX S ARCHER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0821,008,14,57,08B,1150934,1871470,2015,02/10/2018 03:50:01 PM,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
10000828,HY190427,03/18/2015 07:00:00 PM,066XX W BELDEN AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2512,025,36,18,06,1131563,1914340,2015,02/10/2018 03:50:01 PM,41.9211998,-87.792036506,"(41.9211998, -87.792036506)"
10000829,HY190478,03/19/2015 11:27:00 AM,067XX S KOMENSKY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0833,008,13,65,26,1150530,1859602,2015,02/10/2018 03:50:01 PM,41.770642137,-87.723773988,"(41.770642137, -87.723773988)"
10000836,HY190419,03/19/2015 11:00:00 AM,024XX W 66TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0832,008,15,66,08B,1161046,1860819,2015,02/10/2018 03:50:01 PM,41.773770768,-87.685192482,"(41.773770768, -87.685192482)"
10000841,HY190445,03/19/2015 11:40:00 AM,040XX W KAMERLING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2534,025,27,23,08B,1149161,1908685,2015,02/10/2018 03:50:01 PM,41.905358915,-87.727523294,"(41.905358915, -87.727523294)"
10000842,HY190315,03/19/2015 09:15:00 AM,022XX S MARSHALL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1033,010,12,30,08B,1157051,1889044,2015,02/10/2018 03:50:01 PM,41.851305522,-87.699073778,"(41.851305522, -87.699073778)"
10000845,HY190514,03/15/2014 09:00:00 AM,050XX W WASHINGTON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1533,015,28,25,11,1142697,1900032,2014,02/10/2018 03:50:01 PM,41.88173688,-87.751483513,"(41.88173688, -87.751483513)"
10000846,HY190366,03/19/2015 10:20:00 AM,058XX N OCONTO AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1612,016,41,10,08B,1126978,1938231,2015,02/10/2018 03:50:01 PM,41.986837635,-87.808345504,"(41.986837635, -87.808345504)"
10000849,HY190443,03/12/2015 01:00:00 PM,050XX S LAFLIN ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0933,009,16,61,08A,1167187,1871353,2015,02/10/2018 03:50:01 PM,41.802548137,-87.662379455,"(41.802548137, -87.662379455)"
10000854,HY190402,03/18/2015 10:15:00 AM,065XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1612,016,41,10,08B,1131583,1936817,2015,02/10/2018 03:50:01 PM,41.98287878,-87.791440835,"(41.98287878, -87.791440835)"
10000856,HY190461,03/16/2015 09:00:00 AM,093XX S COTTAGE GROVE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,false,false,0633,006,8,44,11,1183206,1842853,2015,02/10/2018 03:50:01 PM,41.72398315,-87.60451692,"(41.72398315, -87.60451692)"
10000857,HY190486,03/19/2015 06:00:00 AM,014XX S CANAL ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,false,false,0124,001,2,28,02,1173362,1893147,2015,02/10/2018 03:50:01 PM,41.862218265,-87.639087164,"(41.862218265, -87.639087164)"
10000859,HY190444,03/19/2015 11:10:00 AM,020XX N ORCHARD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1812,018,43,7,08B,1171278,1913694,2015,02/10/2018 03:50:01 PM,41.918646522,-87.64613311,"(41.918646522, -87.64613311)"
10000861,HY123079,01/20/2015 06:10:00 PM,057XX S CICERO AVE,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,true,false,0813,008,23,56,18,1145654,1866253,2015,02/10/2018 03:50:01 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
10000867,HY190338,03/19/2015 09:20:00 AM,065XX W BRYN MAWR AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,1612,016,41,10,08B,1131583,1936817,2015,02/10/2018 03:50:01 PM,41.98287878,-87.791440835,"(41.98287878, -87.791440835)"
10000869,HY190408,03/19/2015 10:30:00 AM,040XX W JACKSON BLVD,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,1115,011,28,26,18,1149564,1898382,2015,02/10/2018 03:50:01 PM,41.87707857,-87.726310674,"(41.87707857, -87.726310674)"
10000870,HY190363,03/19/2015 10:38:00 AM,006XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0124,001,2,28,06,1172367,1894959,2015,02/10/2018 03:50:01 PM,41.867212547,-87.642686125,"(41.867212547, -87.642686125)"
10000872,HY190496,03/19/2015 12:15:00 PM,040XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1724,017,33,16,08B,1153007,1926523,2015,02/10/2018 03:50:01 PM,41.954232428,-87.712921447,"(41.954232428, -87.712921447)"
10000874,HY190518,03/19/2015 12:22:00 PM,007XX N HOMAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1121,011,27,23,18,1153580,1904660,2015,02/10/2018 03:50:01 PM,41.894227149,-87.711397939,"(41.894227149, -87.711397939)"
10000875,HY190539,03/19/2015 12:20:00 PM,051XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,true,false,1533,015,28,25,18,1142285,1899542,2015,02/10/2018 03:50:01 PM,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
10000879,HY133975,01/30/2015 11:50:18 AM,070XX S CHAPPEL AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0331,003,5,43,18,1191098,1858593,2015,02/10/2018 03:50:01 PM,41.766988136,-87.575101271,"(41.766988136, -87.575101271)"
10000883,HY190211,03/16/2015 07:00:00 AM,018XX N HUDSON AVE,0810,THEFT,OVER $500,STREET,false,false,1813,018,43,7,06,1172976,1912453,2015,02/10/2018 03:50:01 PM,41.915203654,-87.639931423,"(41.915203654, -87.639931423)"
10000884,HY190541,03/12/2015 06:30:00 PM,059XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0232,002,20,40,14,1179940,1865663,2015,02/10/2018 03:50:01 PM,41.786651559,-87.615783168,"(41.786651559, -87.615783168)"
10000889,HY190490,03/18/2015 10:00:00 AM,048XX W WEST END AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1532,015,28,25,07,1144274,1900550,2015,02/10/2018 03:50:01 PM,41.883128849,-87.745679714,"(41.883128849, -87.745679714)"
10000893,HY190463,03/19/2015 11:40:00 AM,026XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1031,010,22,30,08B,1147487,1886032,2015,02/10/2018 03:50:01 PM,41.843228683,-87.734253291,"(41.843228683, -87.734253291)"
10000895,HY190538,03/19/2015 12:42:00 PM,049XX W ADAMS ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1533,015,28,25,18,1143658,1898882,2015,02/10/2018 03:50:01 PM,41.878563206,-87.747983503,"(41.878563206, -87.747983503)"
10000896,HY190379,03/18/2015 01:00:00 AM,048XX N SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1713,017,39,14,14,1153837,1932035,2015,02/10/2018 03:50:01 PM,41.969341179,-87.709722771,"(41.969341179, -87.709722771)"
10000901,HY190314,03/19/2015 05:00:00 AM,024XX N CENTRAL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2515,025,30,19,03,1138639,1915565,2015,02/10/2018 03:50:01 PM,41.924435828,-87.766007399,"(41.924435828, -87.766007399)"
10000902,HY190435,03/17/2015 10:00:00 AM,014XX W SHERWIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2423,024,49,1,11,1165358,1948755,2015,02/10/2018 03:50:01 PM,42.014983368,-87.666881621,"(42.014983368, -87.666881621)"
10000903,HY138419,02/03/2015 03:38:00 PM,037XX W CHICAGO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1112,011,27,23,18,1151159,1905079,2015,02/10/2018 03:50:01 PM,41.89542474,-87.720278586,"(41.89542474, -87.720278586)"
10000905,HY190469,02/27/2015 09:00:00 AM,108XX S WALLACE ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,2233,022,34,49,11,1174231,1833052,2015,02/10/2018 03:50:01 PM,41.697291603,-87.637681823,"(41.697291603, -87.637681823)"
10000906,HY190513,03/19/2015 12:20:00 PM,062XX S STONY ISLAND AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0314,003,5,42,08B,1187940,1864073,2015,02/10/2018 03:50:01 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
10000911,HY190563,01/11/2015 10:00:00 AM,020XX N HOYNE AVE,0890,THEFT,FROM BUILDING,VACANT LOT/LAND,false,false,1432,014,32,22,06,1162033,1913413,2015,02/10/2018 03:50:01 PM,41.9180737,-87.68010785,"(41.9180737, -87.68010785)"
10000912,HY190521,03/18/2015 06:20:00 PM,020XX W 36TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0912,009,11,59,05,1163490,1880805,2015,02/10/2018 03:50:01 PM,41.828563911,-87.675672687,"(41.828563911, -87.675672687)"
10000913,HY190516,03/19/2015 12:30:00 PM,0000X E ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0113,001,42,32,26,1176667,1899473,2015,02/10/2018 03:50:01 PM,41.879503218,-87.626763965,"(41.879503218, -87.626763965)"
10000914,HY190304,03/19/2015 09:30:00 AM,049XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0931,009,16,61,08B,1164522,1871856,2015,02/10/2018 03:50:01 PM,41.8039851,-87.672138992,"(41.8039851, -87.672138992)"
10000922,HY190519,03/19/2015 07:00:00 AM,013XX N ROCKWELL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1423,014,26,24,14,1158820,1909030,2015,02/10/2018 03:50:01 PM,41.906112955,-87.692033014,"(41.906112955, -87.692033014)"
10000923,HY190548,03/19/2015 01:00:00 AM,008XX N CLARK ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,BAR OR TAVERN,false,false,1832,018,42,8,04B,1175391,1905886,2015,02/10/2018 03:50:01 PM,41.897129577,-87.631256529,"(41.897129577, -87.631256529)"
10000926,HY190527,03/19/2015 12:00:00 PM,016XX E 77TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0414,004,8,43,05,1188664,1854256,2015,02/10/2018 03:50:01 PM,41.75514556,-87.584161166,"(41.75514556, -87.584161166)"
10000928,HY190502,03/19/2015 12:27:00 PM,006XX N SAWYER AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1121,011,27,23,08A,1154596,1904034,2015,02/10/2018 03:50:01 PM,41.892489076,-87.707683232,"(41.892489076, -87.707683232)"
